Original Num ,updated num,,url,title,languageCode,publisher.name,publisher.site,claimDate,reviewDate,text,claimYear,claimant,claimant_party,textualRating,reason,ratingsimp,T/F RQ1,claimant_canonical_name,is_politician_strict,rand_num,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior
145,145,5266,http://www.politifact.com/factchecks/2018/jun/25/jb-pritzker/did-rauner-really-pour-1-billion-down-drain/,Did Rauner really pour $1 billion 'down the drain'?,en,PolitiFact,politifact.com,2018-06-07T00:00:00Z,2018-06-25T15:52:22Z,$1 billion—that’s how much Bruce Rauner has wasted with his budget crisis.',2018,J.B. Pritzker,Democratic,Mostly False,,3 Mostly False,False(ish),J. B. Pritzker,TRUE,2152,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
146,146,7431,https://www.politifact.com/factchecks/2020/jan/24/greg-abbott/has-austin-removed-legal-consequences-where-homele/,Has Austin removed legal consequences for where 'homeless lie; sleep...defecate?',en,PolitiFact,politifact.com,2020-01-07T00:00:00Z,,The city of Austin has 'removed; seemingly; any legal consequences to the actions where the homeless lie; sleep; where they defecate.',2020,Greg Abbott,Republican,FALSE,,2 False,False(ish),Greg Abbott,TRUE,2151,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
147,147,4027,https://www.politifact.com/factchecks/2020/jan/29/mike-pompeo/no-evidence-mike-pompeos-claim-hes-defended-ambass/,No evidence that Mike Pompeo has publicly defended Marie Yovanovitch,en,PolitiFact,politifact.com,2020-01-24T00:00:00Z,,When asked if he’s defended former U.S. ambassador to Ukraine Marie Yovanovitch; 'I've defended every single person on this team.',2020,Mike Pompeo,Republican,FALSE,,2 False,False(ish),Mike Pompeo,TRUE,2150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
148,148,6664,http://www.politifact.com/factchecks/2016/aug/25/reince-priebus/reince-priebus-false-claim-80-clinton-foundation-c/,Reince Priebus' False claim that 80% of Clinton Foundation costs are overhead,en,PolitiFact,politifact.com,2016-06-23T00:00:00Z,2017-04-11T17:20:45Z,The fact is' the Clinton Foundation has 'got about 80 percent in overhead and 20 percent of the money is actually getting into the places it should.',2016,Reince Priebus,Republican,FALSE,,2 False,False(ish),Reince Priebus,TRUE,2143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
149,149,3361,https://www.politifact.com/factchecks/2019/jun/11/greg-abbott/abbott-maternal-mortality-texas-critics-lying/,Did people lie about the maternal mortality rate in Texas; as Abbott said?,en,PolitiFact,politifact.com,2019-06-09T00:00:00Z,2019-06-11T23:26:03Z,Turns out the critics of the Texas maternal mortality rate were just lying. It’s less than half of what the critics said. It’s about 1/10 of 1%.',2019,Greg Abbott,Republican,Mostly False,,3 Mostly False,False(ish),Greg Abbott,TRUE,2141,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
150,150,7364,http://www.politifact.com/factchecks/2016/aug/16/pat-mccrory/text/,Is NC Attorney General Roy Cooper really 'costing taxpayers money' on the state's voter ID case?,en,PolitiFact,politifact.com,2016-08-02T00:00:00Z,2016-10-12T21:04:21Z,Roy Cooper's refusal to do his job is costing taxpayers money.',2016,Pat McCrory,Republican,Mostly False,,3 Mostly False,False(ish),Pat McCrory,TRUE,2137,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
151,151,6581,https://www.politifact.com/factchecks/2019/jun/19/joe-biden/joe-biden-says-there-are-tax-breaks-racehorses-not/,Joe Biden says there are tax breaks for racehorses; not child care. That's misleading,en,PolitiFact,politifact.com,2019-06-11T00:00:00Z,,Why should you get a break for racehorses and not get a break for child care?',2019,Joe Biden,Democratic,Mostly False,,3 Mostly False,False(ish),Joe Biden,TRUE,2132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,152,5165,https://www.politifact.com/factchecks/2018/aug/01/alexandria-ocasio-cortez/alexandria-ocasio-cortez-defense-budget/,Alexandria Ocasio-Cortez overplays defense budget increase,en,PolitiFact,politifact.com,2018-07-26T00:00:00Z,2018-08-01T15:54:28Z,Just last year we gave the military a $700 billion budget increase; which they didn’t even ask for.',2018,Alexandria Ocasio-Cortez,Democratic,FALSE,,2 False,False(ish),Alexandria Ocasio-Cortez,TRUE,2126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,153,4773,http://www.politifact.com/factchecks/2017/mar/30/jeff-sessions/jeff-sessions-misleads-saying-inspector-general-fo/,Jeff Sessions exaggerates claim about 'sanctuary' policies and violating federal law,en,PolitiFact,politifact.com,2017-03-27T00:00:00Z,2017-03-30T15:18:47Z,Just last May; the Department of Justice inspector general found that these (‘sanctuary city’) policies also violate federal law.',2017,Jeff Sessions,Republican,Mostly False,,3 Mostly False,False(ish),Jeff Sessions,TRUE,2125,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
154,154,1385,https://www.politifact.com/factchecks/2019/mar/26/joe-biden/trump-medicare-budget-cuts-billion/,It's wrong to claim Trump budget cuts $845 billion from Medicare,en,PolitiFact,politifact.com,2019-03-12T00:00:00Z,2019-03-26T21:16:14Z,The Trump budget 'cuts $845 billion; almost a trillion dollar cut in Medicare.',2019,Joe Biden,Democratic,Mostly False,,3 Mostly False,False(ish),Joe Biden,TRUE,2123,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
155,155,6283,https://www.politifact.com/factchecks/2018/oct/26/leah-vukmir/leah-vukmirs-attack-tammy-baldwin-ignores-medicare/,Leah Vukmir's attack on Tammy Baldwin ignores that Medicare for All would replace; enhance Medicare,en,PolitiFact,politifact.com,2018-10-19T00:00:00Z,2018-10-26T07:56:50Z,Says Tammy Baldwin’s 'Medicare for All' plan means senior citizens would 'no longer have' Medicare.,2018,Leah Vukmir,Republican,Mostly False,,3 Mostly False,False(ish),Leah Vukmir,TRUE,2121,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
156,156,1567,http://www.politifact.com/factchecks/2018/apr/17/andrew-cuomo/cuomo-says-new-york-state-ahead-others-recreationa/,Cuomo says New York state is ahead of others on recreational marijuana; but it isn't,en,PolitiFact,politifact.com,2018-04-11T00:00:00Z,2018-04-18T16:43:09Z,I think we're actually ahead' on legalizing marijuana for recreational use in New York state.,2018,Andrew Cuomo,Democratic,FALSE,,2 False,False(ish),Andrew Cuomo,TRUE,2120,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
157,157,838,https://www.politifact.com/factchecks/2019/may/17/dan-crenshaw/are-vast-majority-asylum-claims-without-merit/,Are the vast majority of asylum claims without merit?,en,PolitiFact,politifact.com,2019-05-06T00:00:00Z,2019-05-17T15:02:27Z,Says about 80% to 90% of people seeking asylum do not have a valid claim.,2019,Dan Crenshaw,Republican,FALSE,,2 False,False(ish),Dan Crenshaw,TRUE,2119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
158,158,7165,http://www.politifact.com/factchecks/2017/feb/01/john-mccain/mccain-says-taliban-murdered-people-because-chelse/,McCain says Taliban 'murdered' people because of Chelsea Manning and WikiLeaks,en,PolitiFact,politifact.com,2017-01-18T00:00:00Z,2017-02-02T20:37:29Z,The Taliban went after and murdered' people identified in the Chelsea Manning leaks.,2017,John McCain,Republican,Mostly False,,3 Mostly False,False(ish),John McCain,TRUE,2118,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
159,159,1449,http://www.politifact.com/factchecks/2017/may/23/kris-kobach/trumps-election-commission-chair-kris-kobach-says-/,Trump's commission vice chair Kris Kobach says immigration data not bounced against voter rolls,en,PolitiFact,politifact.com,2017-05-14T00:00:00Z,2017-05-23T21:07:18Z,The Department of Homeland Security’s database of legal immigrants has 'never' been 'bounced against a state’s voter rolls.',2017,Kris Kobach,Republican,Mostly False,,3 Mostly False,False(ish),Kris Kobach,TRUE,2117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160,160,1406,https://www.politifact.com/factchecks/2018/sep/25/ted-cruz/ted-cruz-simplifies-saying-beto-orourke-called-pol/,Ted Cruz simplifies; saying Beto O'Rourke called police officers 'modern-day Jim Crow',en,PolitiFact,politifact.com,2018-09-21T00:00:00Z,2018-09-25T22:39:28Z,Says Beto O’Rourke described police as 'modern-day Jim Crow.',2018,Ted Cruz,Republican,Mostly False,,3 Mostly False,False(ish),Ted Cruz,TRUE,2115,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
161,161,4328,http://www.politifact.com/factchecks/2016/oct/26/russ-feingold/ron-johnson-has-done-essentially-nothing-heroin-an/,Russ Feingold: Ron Johnson has done essentially nothing on heroin and opioids,en,PolitiFact,politifact.com,2016-09-06T00:00:00Z,2016-10-26T16:22:58Z,Says Ron Johnson 'has essentially done nothing' to fight heroin addiction and opioid abuse.,2016,Russ Feingold,Democratic,FALSE,,2 False,False(ish),Russ Feingold,TRUE,2114,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
162,162,884,http://www.politifact.com/factchecks/2016/jun/15/katie-mcginty/pat-toomeys-gun-control-bill-and-katie-mcgintys-po/,Pat Toomey's gun control bill and Katie McGinty's post-Orlando slam,en,PolitiFact,politifact.com,2016-06-13T00:00:00Z,2016-06-15T20:23:28Z,He leant his name to a bill; did little or nothing three years ago to try to get it passed; (and) since then has done absolutely nothing other than disavow any attempt to move on the legislation.',2016,Katie McGinty,Democratic,Mostly False,,3 Mostly False,False(ish),Katie McGinty,TRUE,2113,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
163,163,958,http://www.politifact.com/factchecks/2017/mar/13/tammy-baldwin/would-trumpcare-gop-replacement-obamacare-allow-in/,Would 'Trumpcare;' the GOP replacement for Obamacare; allow insurance executives to 'make millions'?,en,PolitiFact,politifact.com,2017-03-08T00:00:00Z,2017-03-13T16:57:12Z,‘TrumpCare’ would allow insurance execs to personally make millions off your health care.',2017,Tammy Baldwin,Democratic,Mostly False,,3 Mostly False,False(ish),Tammy Baldwin,TRUE,2107,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
164,164,7506,https://www.politifact.com/factchecks/2021/feb/18/joe-biden/joe-bidens-town-hall-mistake-about-inflation-index/,Joe Biden's town hall mistake about an inflation-indexed minimum wage,en,PolitiFact,politifact.com,2021-02-16T00:00:00Z,,If we kept (the minimum wage) indexed to inflation; people would be making $20 an hour right now.',2021,Joe Biden,Democratic,FALSE,,2 False,False(ish),Joe Biden,TRUE,2103,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
165,165,3979,http://www.politifact.com/factchecks/2017/dec/11/jb-pritzker/no-jb-pritzker-did-not-release-more-tax-informatio/,No; JB Pritzker did not release more tax information than Bruce Rauner,en,PolitiFact,politifact.com,2017-12-06T00:00:00Z,2017-12-11T21:03:05Z,I released way more (tax) information than Bruce Rauner has.',2017,JB Pritzker,Democratic,FALSE,,2 False,False(ish),J. B. Pritzker,TRUE,2099,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
166,166,6907,http://www.politifact.com/factchecks/2011/dec/16/newt-gingrich/newt-gingrich-repeats-claim-about-his-record-balan/,Newt Gingrich repeats claim about his record of balancing budget; reducing debt,en,PolitiFact,politifact.com,2011-12-15T00:00:00Z,2016-07-15T16:25:14Z,I balanced the budget for four straight years; paid off $405 billion in debt.',2011,Newt Gingrich,Republican,FALSE,,2 False,False(ish),Newt Gingrich,TRUE,2098,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
167,167,2519,http://www.politifact.com/factchecks/2016/jul/20/rick-scott/florida-gov-rick-scott-wrongly-says-economy-not-gr/,Florida Gov. Rick Scott is wrong about the US economy not growing,en,PolitiFact,politifact.com,2016-07-20T00:00:00Z,2016-07-21T01:20:37Z,Our economy is not growing.',2016,Rick Scott,Republican,FALSE,,2 False,False(ish),Rick Scott,TRUE,2097,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
168,168,4422,http://www.politifact.com/factchecks/2017/oct/30/evan-jenkins/did-patrick-morrisey-once-support-abortion-rights/,Did Patrick Morrisey once support abortion rights?,en,PolitiFact,politifact.com,2017-10-23T00:00:00Z,2017-10-30T18:13:28Z,Says Patrick Morrisey 'ran for Congress in NJ as pro-choice.',2017,Evan Jenkins,Republican,FALSE,,2 False,False(ish),Evan Jenkins (politician),FALSE,2094,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
169,169,7309,http://www.politifact.com/factchecks/2017/sep/15/dana-rohrabacher/rohrabacher-repeats-bogus-claim-democrats-orchestr/,Rohrabacher repeats bogus claim Democrats orchestrated Charlottesville violence,en,PolitiFact,politifact.com,2017-09-14T00:00:00Z,2017-09-16T05:23:24Z,Democrats 'setup' and 'manipulated' the political violence in Charlottesville,2017,Dana Rohrabacher,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Dana Rohrabacher,TRUE,2093,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
170,170,475,https://www.politifact.com/factchecks/2019/feb/12/ilhan-omar/omar-trips-details-mcdonalds-ceo-and-typical-worke/,Omar garbles details of McDonald's CEO and typical worker pay,en,PolitiFact,politifact.com,2019-02-07T00:00:00Z,2019-02-12T19:20:03Z,In 2017; the CEO of McDonalds got paid $21.8 million. The median pay for a McDonald's worker that year was $7;000. This is a moral outrage. We need a $15 minimum wage so that no one is paid a poverty wage.',2019,Ilhan Omar,Democratic,Mostly False,,3 Mostly False,False(ish),Ilhan Omar,TRUE,2091,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
171,171,2748,http://www.politifact.com/factchecks/2018/apr/20/tony-evers/did-scott-walker-take-1-billion-wisconsin-schools-/,Did Scott Walker take $1 billion from Wisconsin schools; as governor candidate Tony Evers claims?,en,PolitiFact,politifact.com,2018-03-23T00:00:00Z,2018-04-20T14:01:49Z,Says that despite a recent increase in school funding; Scott Walker 'has taken over a billion dollars from the public schools.',2018,Tony Evers,Democratic,Mostly False,,3 Mostly False,False(ish),Tony Evers,TRUE,2090,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
172,172,2198,http://www.politifact.com/factchecks/2018/jun/07/roy-cooper/school-supply-funding-cooper-leaves-out-important-/,On school supply funding; Cooper leaves out important context,en,PolitiFact,politifact.com,2018-05-30T00:00:00Z,2018-06-07T18:44:42Z,One legislative Republican’s district gets almost all the school supply funding.',2018,Roy Cooper,Democratic,Mostly False,,3 Mostly False,False(ish),Roy Cooper,TRUE,2087,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
173,173,4631,http://www.politifact.com/factchecks/2017/sep/11/karen-handel/handel-wrong-size-obamacare-taxes/,Karen Handel wrongly says Obamacare tax increase largest ever in her lifetime,en,PolitiFact,politifact.com,2017-08-30T00:00:00Z,2017-09-11T15:50:38Z,The Affordable Care Act is the single largest tax increase in my lifetime.',2017,Karen Handel,Republican,FALSE,,2 False,False(ish),Karen Handel,TRUE,2086,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
174,174,6567,https://www.politifact.com/factchecks/2019/jun/03/kevin-mccarthy/kevin-mccarthy-falsely-says-justin-amash-votes-mor/,Kevin McCarthy falsely says Justin Amash votes more often with Nancy Pelosi than him,en,PolitiFact,politifact.com,2019-05-19T00:00:00Z,2019-06-03T18:07:40Z,Says U.S. Rep. Justin Amash 'votes more with Nancy Pelosi than he ever does with me.',2019,Kevin McCarthy,Republican,FALSE,,2 False,False(ish),Kevin McCarthy (California politician),TRUE,2081,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
175,175,46,https://www.politifact.com/factchecks/2021/jun/09/chuck-grassley/mining-lithium-poses-environmental-risks-biden-adm/,Mining lithium poses environmental risks. The Biden administration isn't ignoring them,en,PolitiFact,politifact.com,2021-06-07T00:00:00Z,,The Biden administration 'ignores the negative environmental impact created by lithium mining.',2021,Chuck Grassley,Republican,FALSE,,2 False,False(ish),Chuck Grassley,TRUE,2079,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
176,176,665,https://www.politifact.com/factchecks/2020/aug/31/steve-scalise/house-republicans-video-manipulates-activists-comp/,House Republican's video manipulates activist's computerized voice to attack Biden,en,PolitiFact,politifact.com,2020-08-30T00:00:00Z,,Says Ady Barkan asked Joe Biden; 'Do we agree that we can redirect some of the funding for police?',2020,Steve Scalise,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Steve Scalise,TRUE,2078,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
177,177,4337,http://www.politifact.com/factchecks/2017/apr/11/sean-spicer/did-adolf-hitler-use-chemical-weapons/,Did Adolf Hitler use chemical weapons? Sean Spicer wrongly says Hitler didn't sink to that level,en,PolitiFact,politifact.com,2017-04-11T00:00:00Z,2017-04-11T19:48:30Z,Says Adolf Hitler 'didn't even sink to the level of using chemical weapons. ... He was not using the gas on his own people the same way that (Bashar al-)Assad is doing.',2017,Sean Spicer,Republican,Pants on Fire,,1 Pants On Fire,False(ish),Sean Spicer,FALSE,2076,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
