...1,url,languageCode,publisher.name,publisher.site,reviewDate,text,claimDate,claimant_party,reason,claimYear,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior,textualRating,claimant,location,location.extra,title
2136,https://www.politifact.com/factchecks/2020/jun/17/scott-walker/claim-state-workers-are-being-paid-sit-idle-home-l/,en,PolitiFact,politifact.com,NA,There are state workers who are 'idle' at home during the coronavirus pandemic.,2020-06-05T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Scott Walker,Social Media,Twitter,Claim that state workers are being paid to sit 'idle' at home leaves out context
6348,https://www.politifact.com/factchecks/2020/jun/08/william-barr/barr-says-federal-police-didnt-use-chemical-irrita/,en,PolitiFact,politifact.com,NA,There were not chemical irritants' used to clear a crowd. Pepper balls are 'not a chemical irritant.',2020-06-07T00:00:00Z,Republican,NA,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Pants on Fire,William Barr,TV Appearance,CBS,Barr says federal police didn't use chemical irritants to clear area by DC church. They did
6987,https://www.politifact.com/factchecks/2020/jun/18/monica-wallace/do-two-months-coronavirus-deaths-exceed-number-dru/,en,PolitiFact,politifact.com,NA,Significantly more people died of Covid-19 in two months than died of overdoses all of last year or the year before.,2020-06-08T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Monica Wallace,Interview,,Do two months of coronavirus deaths exceed the number of drug overdoses in the last year?
1510,https://www.politifact.com/factchecks/2020/jun/30/robin-vos/vos-mostly-right-claim-wisconsin-was-last-state-pa/,en,PolitiFact,politifact.com,NA,Says Wisconsin was the last state to start paying COVID-related federal unemployment benefits.,2020-06-09T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Robin Vos,Social Media,Facebook,Vos mostly right with claim that Wisconsin was last state to pay out federal unemployment benefits
5545,https://www.politifact.com/factchecks/2020/jun/18/chris-jacobs/fact-checking-claims-chris-jacobs-nate-mcmurray-de/,en,PolitiFact,politifact.com,NA,Says Nate McMurray said that 'gun owners are part of the most insecure and dangerous club on earth;' that 'the NRA are homegrown terrorists;' and that 'abortion opponents are the American Taliban.',2020-06-13T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Chris Jacobs,Debate,Election Debate,Fact-checking claims from a Chris Jacobs-Nate McMurray debate
1496,https://www.politifact.com/factchecks/2020/jun/16/mike-pence/has-oklahoma-flattened-curve-mike-pence-said/,en,PolitiFact,politifact.com,NA,In a very real sense; (Oklahoma has) flattened the curve. ... The number of cases in Oklahoma — it's declined precipitously.',2020-06-15T00:00:00Z,Republican,NA,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,Mike Pence,Debate,Unspecified Debate,VP Mike Pence says Oklahoma flattened the COVID-19 curve. That's False
474,https://www.politifact.com/factchecks/2020/jun/26/glenn-grothman/wisconsin-congressman-grothmans-bad-cop-bill-didnt/,en,PolitiFact,politifact.com,NA,Says a bill he sponsored would have made 'it easier to get rid of bad cops',2020-06-16T00:00:00Z,Republican,NA,2020,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Mostly False,Glenn Grothman,Social Media,Twitter,Wisconsin Congressman Grothman's bad-cop bill didn't change the process
3625,https://www.politifact.com/factchecks/2020/jun/20/chris-jacobs/gop-renews-line-against-mcmurrays-work-and-its-sti/,en,PolitiFact,politifact.com,NA,As a lawyer working in Korea; Nate McMurray helped send American jobs to Asia',2020-06-17T00:00:00Z,Republican,NA,2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,False,Chris Jacobs,Advertisement,,GOP renews line against McMurray's work; and it's still wrong
6057,https://www.politifact.com/factchecks/2020/jun/29/romaine-quinn/wisconsin-gop-lawmaker-quinn-only-partially-right-/,en,PolitiFact,politifact.com,NA,Says Gov. Evers 'has refused to identify or discipline the staff member who secretly taped' a conversation with GOP leaders.,2020-06-18T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Romaine Quinn,Interview,,Wisconsin GOP lawmaker Quinn only partially right in claim about Evers recording
486,https://www.politifact.com/factchecks/2020/jun/25/martha-mcsally/arizona-senate-candidate-makes-health-care-pledge-/,en,PolitiFact,politifact.com,NA,Of course I will always protect those with preexisting conditions. Always.',2020-06-22T00:00:00Z,Republican,NA,2020,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,False,Martha McSally,Advertisement,,Arizona Sen. McSally makes health care pledge that contradicts past votes; policy positions
3263,https://www.politifact.com/factchecks/2020/jun/26/dane-eagle/florida-congressional-candidate-blames-antifa-viol/,en,PolitiFact,politifact.com,NA,Antifa 'are killing our police. Looting our businesses. Assaulting the elderly and burning our churches.',2020-06-22T00:00:00Z,Republican,NA,2020,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,False,Dane Eagle,Advertisement,,Florida congressional candidate blames antifa for violence without evidence
5348,https://www.politifact.com/factchecks/2020/jul/03/chris-kapanga/did-software-cause-wisconsins-unemployment-backlog/,en,PolitiFact,politifact.com,NA,Says the Tony Evers administration is wrong to blame old computer software being used to process unemployment claims; it 'has nothing to do with' the backlog.,2020-06-22T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Chris Kapenga,Interview,,Did software cause Wisconsin's unemployment backlogs? Not quite; but it did delay payments
7069,https://www.politifact.com/factchecks/2020/jun/25/dan-forest/how-many-states-have-reopened-gyms/,en,PolitiFact,politifact.com,NA,North Carolina is one of four states' that hasn't opened gyms.,2020-06-22T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Dan Forest,Social Media,Twitter,How many states have reopened gyms?
4926,https://www.politifact.com/factchecks/2020/jun/26/nancy-pelosi/fact-checking-nancy-pelosis-claim-high-public-supp/,en,PolitiFact,politifact.com,NA,80% of the American people support our Dreamers. Over 70% think they should have a path to citizenship; and that's Democrats; Republicans; independents.',2020-06-23T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Nancy Pelosi,TV Appearance,Telemundo,Fact-checking Nancy Pelosi's claim of high public support for 'Dreamers'
2251,https://www.politifact.com/factchecks/2020/jun/30/joe-biden/did-donald-trump-lose-trade-war-he-started-joe-bid/,en,PolitiFact,politifact.com,NA,Trump lost a trade war that he started.',2020-06-24T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Joe Biden,Advertisement,,Did Donald Trump lose a trade war he started; as Joe Biden says?
1615,https://www.politifact.com/factchecks/2020/jul/22/mike-gallagher/yes-average-american-family-pays-more-hospital-exp/,en,PolitiFact,politifact.com,NA,The average family in America forks over more of their hard-earned income to their local hospital than to the IRS.',2020-06-25T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Mike Gallagher,TV Appearance,FOX,Yes; the average American family pays more in hospital expenditures than federal taxes
5239,https://www.politifact.com/factchecks/2020/jul/01/rick-scott/scotts-misleading-attack-biden-about-castro-maduro/,en,PolitiFact,politifact.com,NA,Says 'Joe Biden supported the Castro regime and meeting with Maduro.',2020-06-28T00:00:00Z,Republican,NA,2020,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,Rick Scott,TV Appearance,Regional Station,Scott's misleading attack on Biden about Castro; Maduro
5258,https://www.politifact.com/factchecks/2020/jul/07/nancy-pelosi/pelosi-compares-cost-state-and-local-aid-coronavir/,en,PolitiFact,politifact.com,NA,Federal aid for state and local governments through a proposed coronavirus relief bill would amount to 'half of what the Republicans put onto the national debt.',2020-06-28T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Nancy Pelosi,TV Appearance,ABC,Pelosi compares cost of state and local aid from coronavirus relief bill to 2017 tax cuts
5235,https://www.politifact.com/factchecks/2020/jul/02/chris-kapanga/wisconsin-senator-wrong-attribute-rising-covid-cas/,en,PolitiFact,politifact.com,NA,The (COVID-19) cases are going up; but it's because the testing is going up.',2020-06-29T00:00:00Z,Republican,NA,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,Chris Kapenga,TV Appearance,Regional Station,Wisconsin senator wrong to attribute rising COVID cases to testing
2550,https://www.politifact.com/factchecks/2020/jul/06/joe-biden/joe-biden-correct-trump-administration-delayed-sca/,en,PolitiFact,politifact.com,NA,The CDC tried to develop clear guidelines about what the stages of re-opening should look like — the administration delayed and scaled them back.',2020-06-30T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Joe Biden,Speech/Remarks,Campaign,Joe Biden correct that Trump administration delayed; scaled back CDC reopening guidelines
2022,https://www.politifact.com/factchecks/2020/jul/24/ron-johnson/johnson-accurate-his-estimation-ppp-loan-employee/,en,PolitiFact,politifact.com,NA,PPP on average probably provided a grant of around $11;000 per employee.',2020-07-01T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Ron Johnson,Interview,,Johnson accurate in his estimation of PPP loan per employee
2870,https://www.politifact.com/factchecks/2020/jul/03/ron-desantis/desantis-falsely-claims-he-was-never-asked-about-c/,en,PolitiFact,politifact.com,NA,I would do press events in May; I would never be asked about coronavirus.'',2020-07-03T00:00:00Z,Republican,NA,2020,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,False,Ron DeSantis,Speech/Remarks,Press Event,DeSantis falsely claims he was never asked about COVID-19
1287,https://www.politifact.com/factchecks/2020/jul/10/joe-biden/did-pa-send-more-black-troops-fight-union-during-c/,en,PolitiFact,politifact.com,NA,Three hundred sixty thousand Pennsylvanians fought on the side of the Union to defeat the flag; that Confederate flag; including more Black soldiers coming from Pennsylvania than any other state in the nation.,2020-07-09T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Joe Biden,Speech/Remarks,Campaign,Did Pa. send more Black troops to fight for the Union during the Civil War than any other state?
2936,https://www.politifact.com/factchecks/2020/jul/18/tom-reed/state-holds-power-over-school-re-openings/,en,PolitiFact,politifact.com,NA,Opening the schools 'is a local determination; but it’s not a state determination.',2020-07-09T00:00:00Z,Republican,NA,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,Tom Reed,Speech/Remarks,Press Event,State holds power over school re-openings
6343,https://www.politifact.com/factchecks/2020/jul/10/john-cornyn/some-covid-19-deaths-have-been-children/,en,PolitiFact,politifact.com,NA,Says 'no one under the age of 20 has died of the coronavirus. We still don’t know whether children can get it and transmit it to others.',2020-07-09T00:00:00Z,Republican,NA,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,John Cornyn,TV Appearance,NBC,Some COVID-19 deaths have been children
3108,https://www.politifact.com/factchecks/2020/jul/23/hillary-clinton/fact-checking-hillary-clinton-donald-trumps-respon/,en,PolitiFact,politifact.com,NA,Says President Donald Trump 'is still yet to say anything as the president of the United States about bounties on American troops.',2020-07-20T00:00:00Z,Democratic,NA,2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Mostly False,Hillary Clinton,TV Appearance,MSNBC,Fact-checking Hillary Clinton on Donald Trump's response to reports of Russian bounties on US troops
4400,https://www.politifact.com/factchecks/2020/jul/22/joe-biden/fact-checking-what-joe-biden-said-about-coronaviru/,en,PolitiFact,politifact.com,NA,I; all the way back in January; warned (President Trump that) this pandemic was coming. I talked about what we needed to do.',2020-07-20T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Joe Biden,TV Appearance,MSNBC,What Joe Biden said about the coronavirus in January
5644,https://www.politifact.com/factchecks/2020/aug/20/robert-ortt/new-york-republican-leader-miscasts-democratic-mov/,en,PolitiFact,politifact.com,NA,Says Gov. Andrew Cuomo and Democratic lawmakers are 'granting free tuition to illegal immigrants while closing Excelsior Scholarship applications to citizen students.',2020-07-20T00:00:00Z,Republican,NA,2020,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Robert Ortt,Written Statement,Press Release,New York Republican leader miscasts Democratic moves on tuition; scholarships
1819,https://www.politifact.com/factchecks/2020/jul/28/joe-biden/biden-right-pay-home-health-workers-paltry/,en,PolitiFact,politifact.com,NA,On home health workers’ low pay and limited benefits; '40% are still on SNAP or Medicaid.',2020-07-21T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,Joe Biden,Speech/Remarks,Campaign,Biden is right. Pay for home health workers is paltry
1486,https://www.politifact.com/factchecks/2020/jul/27/joe-biden/long-history-racism-us-presidency/,en,PolitiFact,politifact.com,NA,No U.S. presidents elected before Donald Trump were racist.,2020-07-22T00:00:00Z,Democratic,NA,2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,False,Joe Biden,Public Event,,The long history of racism in the US presidency
4457,https://www.politifact.com/factchecks/2020/jul/24/joe-biden/fact-checking-bidens-comments-covid-19-small-busin/,en,PolitiFact,politifact.com,NA,There’s already 10;000 businesses that are not likely to open again; and a significant number of small businesses and minority businesses.',2020-07-22T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Joe Biden,Advertisement,,Fact-checking Biden's comments on COVID-19 small business closures
5949,https://www.politifact.com/factchecks/2020/jul/28/joe-biden/biden-wrong-mcdonalds-workers-cant-jump-competing-/,en,PolitiFact,politifact.com,NA,McDonald’s (makes) you all sign noncompete contracts that you cannot go across town to try to get a job at Burger King.',2020-07-22T00:00:00Z,Democratic,NA,2020,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,False,Joe Biden,Debate,Unspecified Debate,Biden wrong that McDonald's workers can't jump to competing chains
7670,https://www.politifact.com/factchecks/2020/jul/31/stacey-abrams/fact-checking-stacey-abrams-comparison-census-resp/,en,PolitiFact,politifact.com,NA,Right now; we are about 4% behind the (census) response rate where we were in 2010. But for Black and Latino and Native American communities; they’re behind by 10%.',2020-07-23T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Stacey Abrams,TV Appearance,MSNBC,Fact-checking Stacey Abrams' comparison of census response rates
4284,https://www.politifact.com/factchecks/2020/aug/04/brett-giroir/giroir-says-labs-test-livestock-could-ease-covid-t/,en,PolitiFact,politifact.com,NA,Five veterinary labs have their CLIA certification to officially test human patients. There are a lot of labs who are doing surveillance testing that don't need the CLIA certification.',2020-07-26T00:00:00Z,Republican,wp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Brett Giroir,TV Appearance,CNN,Giroir says labs that test livestock could ease the COVID testing backlog for people
987,https://www.politifact.com/factchecks/2020/jul/29/jim-justice/west-virginia-oldest-state-jim-justice-says/,en,PolitiFact,politifact.com,NA,West Virginia is the state with the oldest population.,2020-07-27T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Jim Justice,Speech/Remarks,Press Event,Is West Virginia the 'oldest' state; as Jim Justice says?
4538,https://www.politifact.com/factchecks/2020/aug/05/mandy-cohen/there-correlation-between-north-carolinas-mask-law/,en,PolitiFact,politifact.com,NA,There’s a 'direct correlation' between North Carolina’s mask requirement and COVID-19 stabilization.,2020-07-28T00:00:00Z,Democratic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Mandy Cohen,Speech/Remarks,Press Event,Is there a correlation between North Carolina's mask law and its coronavirus cases?
4641,https://www.politifact.com/factchecks/2020/aug/03/charles-schumer/fact-checking-chuck-schumers-claim-republican-bill/,en,PolitiFact,politifact.com,NA,You know what’s in this bill? No medical malpractice suits until 2024; even if they’re not COVID related.',2020-07-28T00:00:00Z,Democratic,NA,2020,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Chuck Schumer,TV Appearance,MSNBC,Fact-checking Chuck Schumer's claim that Republican bill says 'no medical malpractice suits'
893,https://www.politifact.com/factchecks/2020/aug/06/linda-sanchez/comparing-price-child-care-college-tuition/,en,PolitiFact,politifact.com,NA,The average cost of child care in this country is more than what it costs to send a child to college for one year.',2020-07-29T00:00:00Z,Democratic,NA,2020,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mostly False,Linda Sánchez,Speech/Remarks,Press Event,Comparing the price of child care with college tuition
2965,https://www.politifact.com/factchecks/2020/aug/19/thom-tillis/no-cunningham-has-not-been-silent-defunding-police/,en,PolitiFact,politifact.com,NA,Cal Cunningham has been silent on this on defunding the police; I assume his silence is consent.',2020-07-30T00:00:00Z,Republican,NA,2020,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,False,Thom Tillis,Interview,,No; Cunningham has not been 'silent' on defunding police
4707,https://www.politifact.com/factchecks/2020/aug/07/bryan-steil/gop-lawmaker-only-tells-part-story-claim-wisconsin/,en,PolitiFact,politifact.com,NA,3.8% of Wisconsin’s coronavirus funding has been spent.',2020-07-30T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Half True,Bryan Steil,Social Media,Twitter,GOP lawmaker only tells part of story in claim that Wisconsin spent 3.8% of federal coronavirus aid
6553,https://www.politifact.com/factchecks/2020/aug/19/carol-miller/have-overdoses-wva-increased-50-during-pandemic/,en,PolitiFact,politifact.com,NA,In West Virginia alone; overdoses have increased by 50% during the #COVID-19 pandemic.',2020-07-30T00:00:00Z,Republican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mostly True,Carol Miller,Social Media,Twitter,Have overdoses in W.Va. increased 50% during the pandemic?
