...1,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party
14344,https://www.nytimes.com/2019/06/27/us/politics/factcheck-democratic-debate.html,New York Times: Fact-Checking Night 2 of the 2020 Democratic Debates,False.,en,The New York Times,nytimes.com,2019-06-26T00:00:00Z,I did not oppose busing in America.',Joe Biden,2019-06-27T00:00:00Z,Democratic
15293,https://www.nytimes.com/2019/07/12/us/politics/census-citizenship-obama.html,Claims That Obama ‘Yanked’ Citizenship Question From Census Are False (Published 2019),False.,en,The New York Times,nytimes.com,2019-07-11T00:00:00Z,The citizenship question 'was asked for 50 years before the Obama administration yanked it out of there.',Kellyanne Conway,2019-07-08T00:00:00Z,Republican
15090,https://www.nytimes.com/2019/07/30/us/politics/fact-check-democratic-debate.html,Democratic Debate Night 1: Fact Checks and Explanation of Key Exchanges (Published 2019),This is exaggerated.,en,The New York Times,nytimes.com,2019-07-29T00:00:00Z,Not one of those 40 Democrats' who flipped Republican seats in 2018 supports Medicare for All.,John Hickenlooper,2019-07-29T00:00:00Z,Democratic
15534,https://www.nytimes.com/2019/07/30/us/politics/fact-check-democratic-debate.html,Democratic Debate Night 1: Fact Checks and Explanation of Key Exchanges (Published 2019),Not exactly.,en,The New York Times,nytimes.com,2019-07-29T00:00:00Z,We have 12 years before we reach the horizon of catastrophe when it comes to our climate.',Pete Buttigieg,2019-07-29T00:00:00Z,Democratic
15539,https://www.nytimes.com/2019/07/30/us/politics/fact-check-democratic-debate.html,Democratic Debate Night 1: Fact Checks and Explanation of Key Exchanges (Published 2019),This is exaggerated.,en,The New York Times,nytimes.com,2019-07-29T00:00:00Z,Detroit 'was nearly destroyed because of awful trade policy.',Bernie Sanders,2019-07-29T00:00:00Z,Democratic
15121,https://www.nytimes.com/2019/08/08/business/media/tucker-carlson-white-supremacy.html,Tucker Carlson of Fox Falsely Calls White Supremacy a ‘Hoax’ (Published 2019),It could.,en,The New York Times,nytimes.com,2019-08-07T00:00:00Z,The combined membership of every white supremacist organization in this country would be able to fit inside a college football stadium.',Tucker Carlson,2019-08-06T00:00:00Z,Republican
15395,https://www.nytimes.com/2019/09/12/us/politics/fact-check-democratic-debate-september.html,Fact-Checking the Democratic Debate,This is misleading,en,The New York Times,nytimes.com,2019-09-12T00:00:00Z,The Obama-Biden administration 'didn’t lock people up in cages. We didn’t separate families.',Joe Biden,2019-09-12T00:00:00Z,Democratic
15478,https://www.nytimes.com/2019/09/12/us/politics/fact-check-democratic-debate-september.html,Fact-Checking the Democratic Debate,This is exaggerated.,en,The New York Times,nytimes.com,2019-09-12T00:00:00Z,500;000 Americans are going bankrupt. You know why they’re going bankrupt? Because they suffered a terrible disease; cancer or heart disease.',Bernie Sanders,2019-09-12T00:00:00Z,Democratic
15194,https://www.nytimes.com/2019/10/12/us/politics/fact-check-impeachment.html,Fact-Checking 5 Claims About the Impeachment Inquiry,False.,en,The New York Times,nytimes.com,2019-10-12T00:00:00Z,In the 240-plus years of our history; those rare times where we have had impeachment process; it’s always gone through the House Judiciary Committee.',John Ratcliffe,2019-10-06T00:00:00Z,Republican
15079,https://www.nytimes.com/2019/10/12/us/politics/fact-check-impeachment.html,Fact-Checking 5 Claims About the Impeachment Inquiry,This is misleading.,en,The New York Times,nytimes.com,2019-10-12T00:00:00Z,The House of Representatives has never attempted to launch an impeachment inquiry against the President without a majority of the House taking political accountability for that decision by voting to authorize such a dramatic constitutional step.',Pat A. Cipollone,2019-10-08T00:00:00Z,Republican
2888,https://www.nytimes.com/2019/10/15/us/politics/fact-check-october-debate.html,Fact-Checking the Democratic Debate,This is misleading.,en,The New York Times,nytimes.com,2019-10-15T00:00:00Z,Ohio; Michigan; and Pennsylvania actually in the latest jobs data have lost jobs; not gained them.',Julian Castro,2019-10-15T00:00:00Z,Democratic
15143,https://www.nytimes.com/2019/10/15/us/politics/fact-check-october-debate.html,Fact-Checking the Democratic Debate,FALSE,en,The New York Times,nytimes.com,2019-10-15T00:00:00Z,American troops in Syria 'are in retreat now being fired on Assad's people.',Joe Biden,2019-10-15T00:00:00Z,Democratic
15427,https://www.nytimes.com/2019/10/15/us/politics/fact-check-october-debate.html,Fact-Checking the Democratic Debate,Not the only one,en,The New York Times,nytimes.com,2019-10-15T00:00:00Z,I’m the only one on this stage that has gotten anything really big done.',Joe Biden,2019-10-15T00:00:00Z,Democratic
15450,https://www.nytimes.com/2019/11/09/us/politics/medicare-for-all-fact-check.html,Examining Conflicting Claims About 'Medicare for All',Unproven,en,The New York Times,nytimes.com,2019-11-09T00:00:00Z,Most of the hospitals in this country would close' under Medicare for all.,John Delaney,2019-10-07T00:00:00Z,Democratic
15348,https://www.nytimes.com/2019/11/09/us/politics/medicare-for-all-fact-check.html,Examining Conflicting Claims About 'Medicare for All',This is misleading.,en,The New York Times,nytimes.com,2019-11-09T00:00:00Z,If a fireman and a schoolteacher are making 100;000 bucks a year; their taxes are going to go up about 10 grand.',Joe Biden,2019-10-15T00:00:00Z,Democratic
15074,https://www.nytimes.com/2019/11/09/us/politics/medicare-for-all-fact-check.html,Examining Conflicting Claims About 'Medicare for All',True; but...,en,The New York Times,nytimes.com,2019-11-09T00:00:00Z,First of all; if we do nothing in terms of the health care; I think the estimate is; we will be spending as a nation $50 trillion.',Bernie Sanders,2019-10-21T00:00:00Z,Democratic
15394,https://www.nytimes.com/2019/11/09/us/politics/medicare-for-all-fact-check.html,Examining Conflicting Claims About 'Medicare for All',Maybe.,en,The New York Times,nytimes.com,2019-11-09T00:00:00Z,The average American will pay less for health care under Medicare for all.',Bernie Sanders,2019-10-21T00:00:00Z,Democratic
15140,https://www.nytimes.com/2019/11/09/us/politics/medicare-for-all-fact-check.html,Examining Conflicting Claims About 'Medicare for All',Estimates vary.,en,The New York Times,nytimes.com,2019-11-09T00:00:00Z,Nobody thinks Medicare for all costs '$20 trillion. It’s between $30 trillion and $40 trillion; every major independent study that’s gone out there that’s taken a look at this',Joe Biden,2019-11-01T00:00:00Z,Democratic
15546,https://www.nytimes.com/2019/11/12/us/politics/impeachment-trump-factcheck.html,Assessing the Impeachment Defenses Offered by Trump and His Allies (Published 2019),This is misleading.,en,The New York Times,nytimes.com,2019-11-12T00:00:00Z,The Ukrainian leader did nothing different to actually get the aid.',Don Bacon,2019-10-25T00:00:00Z,Republican
