...1,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party
13900,https://www.washingtonpost.com/news/fact-checker/wp/2016/09/07/fact-checking-clinton-and-trump-in-nbcs-commander-in-chief-forum/?hpid=hp_rhp-top-table-main_factchecker-1am-2%3Ahomepage%2Fstory&utm_term=.e1ea79f5e50a,Fact-checking Clinton and Trump in NBC’s Commander-in-Chief Forum,Spins the facts,en,The Washington Post,washingtonpost.com,2017-10-11T21:47:11Z,None of the emails sent or received by me had such a header.',Hillary Clinton,2016-09-07T00:00:00Z,Democratic
13594,https://www.washingtonpost.com/news/fact-checker/wp/2016/09/27/fact-checking-the-first-clinton-trump-presidential-debate/?utm_term=.92b12a624447,Fact-checking the first Clinton-Trump presidential debate,Spins the facts,en,The Washington Post,washingtonpost.com,2017-10-11T22:01:39Z,Publicly released Trump tax records 'showed he didn't pay any federal income tax.',Hillary Clinton,2016-09-26T00:00:00Z,Democratic
13603,https://www.washingtonpost.com/news/fact-checker/wp/2017/02/03/kellyanne-conways-claim-of-a-bowling-green-massacre/?utm_term=.fd4222403b8b,Kellyanne Conway’s claim of a ‘Bowling Green massacre’,FALSE,en,The Washington Post,washingtonpost.com,2017-10-11T22:19:51Z,Two Iraqis came here to this country; were radicalized; and they were the masterminds behind the Bowling Green massacre.',Kellyanne Conway,2017-02-02T00:00:00Z,Republican
14659,https://www.washingtonpost.com/news/fact-checker/wp/2016/12/08/obamas-claims-that-no-foreign-terror-organization-successfully-attacked-the-homeland-on-his-watch/?utm_term=.f5376be9da36,Obama’s claim that no foreign terror organization ‘successfully’ attacked the homeland on his watch,Techni- cally right,en,The Washington Post,washingtonpost.com,2017-10-11T22:31:39Z,In 8 years; 'no foreign terrorist organization has successfully planned and executed an attack on our homeland.',Barack Obama,2016-12-06T00:00:00Z,Democratic
14662,https://www.washingtonpost.com/news/fact-checker/wp/2017/01/03/fact-checking-john-kerrys-speech-on-the-israeli-palestinian-conflict/?utm_term=.b82379d2fc48,Fact-checking John Kerry’s speech on the Israeli-Palestinian conflict,Needs context,en,The Washington Post,washingtonpost.com,2017-10-11T22:34:24Z,It’s important to note that every United States administration; Republican and Democratic; has opposed settlements as contrary to the prospects for peace.',John F. Kerry,2016-12-28T00:00:00Z,Democratic
13696,https://www.washingtonpost.com/news/fact-checker/wp/2017/01/19/has-the-obama-white-house-been-historically-free-of-scandal/?utm_term=.e1ac4a7af2b7,Has the Obama White House been ‘historically free of scandal’?,Needs context,en,The Washington Post,washingtonpost.com,2017-10-11T23:01:50Z,We’re probably the first administration in modern history that hasn’t had a major scandal in the White House.',Barack Obama,2017-01-15T00:00:00Z,Democratic
13533,https://www.washingtonpost.com/news/fact-checker/wp/2017/02/06/was-khalid-sheikh-mohammed-waterboarded-183-times/?utm_term=.45ced91a8ab7,Was Khalid Sheikh Mohammed 'waterboarded' 183 times?,Not the Whole Story,en,The Washington Post,washingtonpost.com,2017-10-12T18:22:32Z,One detainee [Khalid Sheik Mohammed] alone was subjected to waterboarding 183 times.',Dianne Feinstein,2017-01-31T00:00:00Z,Democratic
14247,https://www.washingtonpost.com/news/fact-checker/wp/2013/11/27/did-irans-supreme-leader-issue-a-fatwa-against-the-development-of-nuclear-weapons/?utm_term=.a951948d6ebc,Analysis | Did Iran’s supreme leader issue a fatwa against the development of nuclear weapons?,Not the Whole Story,en,The Washington Post,washingtonpost.com,2017-10-14T12:31:05Z,Iran’s supreme leader has issued a fatwa against the development of nuclear weapons.',Barack Obama,2013-09-27T00:00:00Z,Democratic
13939,https://www.washingtonpost.com/news/fact-checker/wp/2015/10/05/obamas-claim-that-states-with-the-most-gun-laws-tend-to-have-the-fewest-gun-deaths/?utm_term=.bbfc241e6135,Analysis | Obama’s claim that ‘states with the most gun laws tend to have the fewest gun deaths’,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-14T19:16:04Z,We know that states with the most gun laws tend to have the fewest gun deaths.',Barack Obama,2015-10-01T00:00:00Z,Democratic
14088,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/17/do-tougher-gun-laws-lead-to-dramatically-lower-rates-of-gun-violence/?utm_term=.792f333b6288,Analysis | Do tougher gun laws lead to ‘dramatically lower rates of gun violence’?,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-17T12:00:06Z,What we know is that states that have tougher gun laws; that keep criminals from getting guns; that keep those dangerous weapons like AR-15s out of the hands of civilians; have dramatically lower rates of gun violence.',Chris Murphy,2017-10-08T00:00:00Z,Democratic
14491,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/17/mccaskills-false-claim-that-she-wasnt-here-when-the-dea-bill-was-passed/?utm_term=.edad3a5e472e,Analysis | McCaskill’s false claim that she ‘wasn’t here’ when the DEA bill was passed,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-17T16:58:13Z,I did not go along with this. I wasn't here at the time. I was actually out getting breast cancer treatment.',Claire McCaskill,2017-10-16T00:00:00Z,Democratic
14000,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/17/does-a-city-with-the-toughest-gun-laws-end-up-with-worst-gun-violence/?utm_term=.14e6ebc45a78,Analysis | Does a city with the ‘toughest gun laws’ end up with ‘worst gun violence’?,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-17T16:58:32Z,You go to a city like Chicago; some of the toughest gun laws in the country are in the city of Chicago and yet they have the worst gun violence.',Steve Scalise,2017-10-08T00:00:00Z,Republican
13514,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/23/epa-administrator-scott-pruitts-claim-the-u-s-is-leading-the-world-in-c02-footprint-reductions/?utm_term=.6c3295034553,Analysis | EPA Administrator Scott Pruitt’s claim that the U.S. is ‘leading the world’ in ‘C02 footprint’ reductions,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-23T13:35:04Z,We have reduced our CO2 footprint by over 18 percent; almost 20 percent; from 2000 to 2014.',Scott Pruitt,2017-10-17T00:00:00Z,Republican
14520,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/24/are-there-more-than-2000-ms-13-gang-members-in-virginias-wealthy-fairfax-county/?utm_term=.3988388f3497,Analysis | Are there more than 2;000 MS-13 gang members in Virginia’s wealthy Fairfax County?,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-24T11:22:48Z,We know that there are more than 2;000 MS-13 gang members in Fairfax County alone.',Ed Gillespie,2017-10-18T00:00:00Z,Republican
14425,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/26/sessionss-claim-that-dirty-immigration-lawyers-encourage-clients-to-cite-credible-fear/?utm_term=.87a69cf79b51,Analysis | Sessions’s claim that ‘dirty immigration lawyers’ encourage clients to cite ‘credible fear’,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-26T11:39:00Z,We also have dirty immigration lawyers who are encouraging their otherwise unlawfully present clients to make false claims of asylum providing them with the magic words needed to trigger the credible fear process.',Jeff Sessions,2017-10-12T00:00:00Z,Republican
13556,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/26/video-fact-check-john-f-kelly-vs-rep-frederica-s-wilson/?utm_term=.d3f41890515a,Analysis | Video Fact Check: John F. Kelly vs. Rep. Frederica S. Wilson,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-26T21:32:12Z,I don't believe that General Kelly mischaracterized. He gave his account of what took place.',Sarah Huckabee Sanders,2017-10-24T00:00:00Z,Republican
14710,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/27/nancy-pelosis-claims-on-middle-income-taxpayers-and-statelocal-tax-deductions/?utm_term=.0bb2b844031f,Analysis | Nancy Pelosi’s claims on middle-income taxpayers and state and local tax deductions,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-27T11:34:51Z,This is striking: 50% of households that claim State & Local Tax deduction make under $100K — & now @SpeakerRyan wants to throw it away.',Nancy Pelosi,2017-10-12T00:00:00Z,Democratic
14658,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/31/the-repeated-incorrect-claim-that-russia-obtained-20-percent-of-our-uranium/?utm_term=.862c0256be61,Analysis | The repeated; incorrect claim that Russia obtained ‘20 percent of our uranium’,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-31T11:35:19Z,How is it that our government could approve a sale of 20 percent of our uranium at the same time that there was an open FBI investigation?',Devin Nunes,2017-10-26T00:00:00Z,Republican
13573,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/31/the-repeated-incorrect-claim-that-russia-obtained-20-percent-of-our-uranium/?utm_term=.862c0256be61,Analysis | The repeated; incorrect claim that Russia obtained ‘20 percent of our uranium’,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-31T11:38:41Z,It’s insane though. . . . How would Hillary Clinton not know if a Russian company was getting 20 percent of our uranium supply?',Tucker Carlson,2017-10-23T00:00:00Z,Republican
14511,https://www.washingtonpost.com/news/fact-checker/wp/2017/10/31/the-repeated-incorrect-claim-that-russia-obtained-20-percent-of-our-uranium/?utm_term=.862c0256be61,Analysis | The repeated; incorrect claim that Russia obtained ‘20 percent of our uranium’,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-10-31T11:43:21Z,The Russians infiltrated our national security to corner the uranium market; and they succeeded.',Sebastian Gorka,2017-10-26T00:00:00Z,Republican
13695,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/02/senate-democrats-falsely-claim-gop-tax-plan-will-raise-taxes-for-most-working-class-families/?utm_term=.701ea1f91d0e,Analysis | Senate Democrats falsely claim GOP tax plan will raise taxes for most working-class families,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-11-02T11:10:18Z,On average; middle class families earning less than $86;000 would see a tax increase under the Republican 'tax reform' plan.',Kamala Harris,2017-10-27T00:00:00Z,Democratic
14728,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/02/senate-democrats-falsely-claim-gop-tax-plan-will-raise-taxes-for-most-working-class-families/?utm_term=.701ea1f91d0e,Analysis | Senate Democrats falsely claim GOP tax plan will raise taxes for most working-class families,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-11-02T11:13:03Z,Under GOP plan; U.S. families making ~$86k see avg tax increase of $794.',Jeff Merkley,2017-10-24T00:00:00Z,Democratic
13549,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/02/senate-democrats-falsely-claim-gop-tax-plan-will-raise-taxes-for-most-working-class-families/?utm_term=.701ea1f91d0e,Analysis | Senate Democrats falsely claim GOP tax plan will raise taxes for most working-class families,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-11-02T11:16:09Z,The average tax increase on families nationwide earning up to $86;100 would be $794.00',Bob Casey,2017-10-24T00:00:00Z,Democratic
14356,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/07/two-words-in-the-gop-tax-bill-means-tens-of-billions-for-the-super-wealthy/?utm_term=.93a742555ecb,Analysis | Two words in the GOP tax bill mean tens of billions for the superwealthy,Not the Whole Story,en,The Washington Post,washingtonpost.com,2017-11-07T12:26:48Z,Death should be not a taxable event; and we should not be stopping people from being able to pass their life’s work on to their kids.',Paul Ryan,2017-11-05T00:00:00Z,Republican
14072,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/08/did-ronald-reagans-1981-tax-cut-supercharge-the-economy/?utm_term=.8c79d243b18a,Analysis | Did Ronald Reagan’s 1981 tax cut supercharge the economy?,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-11-08T15:45:32Z,While arguing over President Reagan’s 1981 tax cuts; Democrats claimed it would only benefit the rich. The Democrat speaker of the House at the time; Tip O’Neill; called them royal tax cuts; because he claimed they favored the wealthiest Americans. What really happened was more than 14 million new jobs were created over five years; incomes grew by over 22 percent for the next seven years; and the economy grew by over 3.5 percent; on average; for the rest of the decade.,Sarah Sanders,2017-10-31T00:00:00Z,Republican
14719,https://www.washingtonpost.com/news/fact-checker/wp/2017/05/02/schumers-claim-that-millions-would-pay-more-under-trumps-tax-plan/?utm_term=.335e04211fa3,Analysis | Schumer’s claim that ‘millions would pay more’ under Trump’s tax plan,Geppetto Checkmark,en,The Washington Post,washingtonpost.com,2017-11-10T03:06:41Z,One estimate said that millions would pay more; and the rich do extremely well.',Charles Schumer,2017-04-30T00:00:00Z,Democratic
13714,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/10/paul-ryans-repeated-claim-that-everyone-will-get-a-tax-cut/?hpid=hp_rhp-top-table-main_uppermiddle-830pm%3Ahomepage%2Fstory&utm_term=.722c7a80b703,Analysis | Paul Ryan’s repeated claim that ‘everyone’ will get a tax cut,FALSE,en,The Washington Post,washingtonpost.com,2017-11-10T12:31:50Z,Every single person; every rate payer; every bracket person gets a rate cut.',Paul Ryan,2017-11-07T00:00:00Z,Republican
14136,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/13/all-of-the-known-times-the-trump-campaign-met-with-russians/?utm_term=.b337a43748bf,Analysis | All the known times the Trump campaign met with Russians,FALSE,en,The Washington Post,washingtonpost.com,2017-11-14T15:50:20Z,I did not [have communications with the Russians] — and I’m not aware of anyone else that did. I don’t believe that it happened.',Jeff Sessions,2017-10-18T00:00:00Z,Republican
13465,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/16/schumers-claim-that-the-gop-is-kicking-13-million-people-off-of-health-insurance/?utm_term=.7789d91eb5f2,Analysis | Schumer’s claim that the GOP is ‘kicking 13 million people off health insurance’,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-11-16T12:27:35Z,We’re kicking 13 million people off health insurance to give tax cuts to the wealthy.',Charles Schumer,2017-11-15T00:00:00Z,Democratic
14130,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/17/the-gop-claim-that-half-of-the-people-paying-the-obamacare-penalty-make-less-than-25000/?utm_term=.8ee8555dc311,Analysis | The GOP claim that half of the people paying the Obamacare penalty make less than $25;000,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-11-17T15:25:12Z,One of the things I hope we do as part of this tax process is repeal the tax on poor Americans. Right now; about half of the people that pay the penalty under the individual mandate are people who make $25;000 or less',John Cornyn,2017-11-14T00:00:00Z,Republican
13897,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/20/ivanka-trump-touts-gop-tax-cuts-that-with-data-borrowed-from-the-obama-administration/?utm_term=.9fb9a9b88c18,Analysis | Ivanka Trump touts GOP tax cuts with data borrowed from the Obama administration,One Pinocchio,en,The Washington Post,washingtonpost.com,2017-11-20T15:29:03Z,We spend less than any country in the developed world on children between the ages of zero and 5. It’s just a fact; we don’t invest enough resources.',Ivanka Trump,2017-11-06T00:00:00Z,Republican
14455,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/21/meet-paul-ryans-cindy-a-single-mom-who-he-says-gets-700-from-the-tax-bill/?utm_term=.5072bed8e10d,Analysis | Meet Paul Ryan’s ‘Cindy;’ a single mom who he says gets $700 from the tax bill,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-11-21T12:23:37Z,Meet Cindy: a single mom; making $30;000 per year; who hopes to one day get beyond living paycheck to paycheck. With a $700 increase in her tax refund each year under our tax bill; Cindy can start saving for her future.',Paul Ryan,2017-11-17T00:00:00Z,Republican
14026,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/28/pences-claim-that-more-americans-are-working-today-than-ever-before-in-american-history/?utm_term=.4fd3015eaa2a,Analysis | Pence’s claim that ‘more Americans are working today than ever before in American history’,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-11-28T15:03:21Z,There are more Americans working today than ever before in American history.',Mike Pence,2017-11-16T00:00:00Z,Republican
14466,https://www.washingtonpost.com/news/fact-checker/wp/2017/11/29/the-politics-of-allegations-of-sexual-misconduct-trump-and-pelosis-statements-over-time/?utm_term=.276b5d259b99,Analysis | The politics of allegations of sexual misconduct: Trump’s and Pelosi’s statements over time,Lacks context,en,The Washington Post,washingtonpost.com,2017-11-29T14:01:05Z,Just because someone is accused—and was it one accusation? Is it two? I think there has to be—John Conyers is an icon in our country.',Nancy Pelosi,2017-11-26T00:00:00Z,Democratic
14004,https://www.washingtonpost.com/news/fact-checker/wp/2017/12/04/the-gops-10000-cap-on-property-tax-deductions-and-how-it-affects-one-congressional-district/?utm_term=.17d0b2ef6450,Analysis | The GOP’s $10;000 cap on property tax deductions and how it affects one congressional district,Two Pinocchios,en,The Washington Post,washingtonpost.com,2017-12-04T11:59:16Z,According to data direct from the IRS; allowing property tax deductions up to $10;000 — which I fought for and won — will cover nearly every taxpayer in the Third Congressional District.',Tom MacArthur,2017-12-03T00:00:00Z,Republican
14167,https://www.washingtonpost.com/news/fact-checker/wp/2017/12/06/does-the-senate-tax-bill-really-offer-a-tax-break-for-private-jets-as-key-democrats-claim/?utm_term=.3233cff482aa,Analysis | Does the Senate tax bill really offer a tax break for private jets; as key Democrats claim?,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-12-06T15:10:51Z,#GOPTaxScam philosophy: Let’s end tax benefits for colleges and students and give a tax break to private jet owners.',Tom Perez,2017-11-16T00:00:00Z,Democratic
13618,https://www.washingtonpost.com/news/fact-checker/wp/2017/12/06/does-the-senate-tax-bill-really-offer-a-tax-break-for-private-jets-as-key-democrats-claim/?utm_term=.3233cff482aa,Analysis | Does the Senate tax bill really offer a tax break for private jets; as key Democrats claim?,Four Pinocchios,en,The Washington Post,washingtonpost.com,2017-12-06T15:12:52Z,A private jet tax break paid for by slashing health care. You can’t make this stuff up.',Jeff Merkley,2017-11-17T00:00:00Z,Democratic
14138,https://www.washingtonpost.com/news/fact-checker/wp/2017/12/06/does-the-senate-tax-bill-really-offer-a-tax-break-for-private-jets-as-key-democrats-claim/?utm_term=.3233cff482aa,Analysis | Does the Senate tax bill really offer a tax break for private jets; as key Democrats claim?,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-12-06T15:15:15Z,Retweet if you would *not* benefit from a private jet tax break;',Kamala Harris,2017-11-17T00:00:00Z,Democratic
14067,https://www.washingtonpost.com/news/fact-checker/wp/2017/12/07/history-lesson-do-big-tax-cuts-pay-for-themselves/?utm_term=.10e936ecb6ce,Analysis | History lesson: Do big tax cuts pay for themselves?,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-12-07T12:14:48Z,We will be able to fill any deficit hole with additional revenues. And we basically saw the same during the Reagan tax cut; frankly the Kennedy tax cut. You can even go back to the Coolidge tax cut. We will be able to raise more revenues.',Jeb Hensarling,2017-11-30T00:00:00Z,Republican
14212,https://www.washingtonpost.com/news/fact-checker/wp/2017/12/12/pelosis-claim-the-house-gop-is-inviting-violent-criminals-to-carry-concealed-weapons/?utm_term=.1f42bdea5bee,Analysis | Pelosi’s claim the House GOP is ‘inviting’ violent criminals to carry concealed weapons,Three Pinocchios,en,The Washington Post,washingtonpost.com,2017-12-12T11:56:47Z,Inviting violent criminals to carry concealed weapons doesn’t save lives. Inviting domestic abusers to carry concealed weapons doesn’t save lives. Inviting convicted stalkers to carry concealed weapons doesn’t save lives. Yet the @HouseGOP just voted to do exactly that.',Nancy Pelosi,2017-12-06T00:00:00Z,Democratic
13909,https://www.washingtonpost.com/news/fact-checker/wp/2017/12/14/comparing-the-trump-economy-to-the-obama-economy/?utm_term=.a30c132f6491,FACT CHECKER: Comparing the 'Trump economy' to the 'Obama economy',Not the whole story,en,The Washington Post,washingtonpost.com,2017-12-14T15:24:02Z,Can’t make it up: Obama now wants credit for the booming Trump economy. At least we can all agree the economy is better under President Trump.',Sarah Sanders,2017-12-10T00:00:00Z,Republican
13538,https://www.washingtonpost.com/news/fact-checker/wp/2018/01/09/what-you-need-to-know-about-christopher-steele-the-fbi-and-the-dossier/?utm_term=.3481d344a305,Analysis | What you need to know about Christopher Steele; the FBI and the Trump ‘dossier’,Not the Whole Story,en,The Washington Post,washingtonpost.com,2018-01-09T12:34:45Z,Mr. Steele was on the payroll of Fusion GPS; who was being paid by the Democratic Party to do opposition research on Donald Trump. That while he was working with the FBI; he was shopping this dossier all over the world. That’s not what an informant should do.',Lindsey Graham,2018-01-07T00:00:00Z,Republican
14499,https://www.washingtonpost.com/news/fact-checker/wp/2018/01/11/chris-christies-dubious-claim-he-saved-120-billion-in-the-n-j-pension-system/?utm_term=.2a49c112b0cc,Analysis | Chris Christie’s dubious claim he saved $120 billion in the N.J. pension system,Three Pinocchios,en,The Washington Post,washingtonpost.com,2018-01-11T12:08:35Z,These reforms will save $120 billion for the system over 30 years and have staved off; for the time being; the insolvency of the system.',Chris Christie,2018-01-09T00:00:00Z,Republican
14334,https://www.washingtonpost.com/news/fact-checker/wp/2018/01/12/is-the-trump-tax-cut-good-or-bad-for-the-middle-class/?utm_term=.05964cdd4f11,Analysis | Is the Trump tax cut good or bad for the middle class?,Two Pinocchios,en,The Washington Post,washingtonpost.com,2018-01-12T11:24:09Z,It’s a debt-inducing; make-rich-people-richer tax bill that in the long run is not going to be helpful to the vast majority of people in my state that are sitting around the kitchen table trying to figure out how [to] come out even at the end of the month.',Claire McCaskill,2018-01-09T00:00:00Z,Democratic
13437,https://www.washingtonpost.com/news/fact-checker/wp/2018/01/23/the-debate-over-daca-a-guide-to-the-numbers-used-by-politicians/?utm_term=.eae6d62f1e57,Analysis | The debate over DACA: a guide to the numbers used by politicians,Fuzzy math,en,The Washington Post,washingtonpost.com,2018-01-23T11:42:13Z,There were 10 million people that would have been on some path to staying in this country for indefinitely in the proposal that [Sens.] Dick Durbin and Lindsey Graham put forward.',Rick Santorum,2018-01-21T00:00:00Z,Republican
14039,https://www.washingtonpost.com/news/fact-checker/wp/2018/01/25/sessionss-statistics-to-back-up-the-claim-that-trump-is-ending-american-carnage/?utm_term=.289491931bd5,Analysis | Sessions’s statistics to back up the claim that Trump is ending ‘American carnage’,Three Pinocchios,en,The Washington Post,washingtonpost.com,2018-01-25T12:20:38Z,Trump promised to end ‘American carnage.’ Promise delivered.',Jeff Sessions,2017-01-23T00:00:00Z,Republican
14314,https://www.washingtonpost.com/news/fact-checker/wp/2018/02/01/fact-checking-the-democratic-responses-to-the-state-of-the-union-speech/#ceos,Analysis | Fact checking the Democratic responses to the State of the Union speech,Not the whole story,en,The Washington Post,washingtonpost.com,2018-02-01T16:17:45Z,Top CEOs making 300 times the average worker is not right.',Joseph Kennedy III,2018-01-30T00:00:00Z,Democratic
14574,https://www.washingtonpost.com/news/fact-checker/wp/2018/02/02/kevin-mccarthys-stint-as-a-small-business-entrepreneur/?utm_term=.a5d080a37080,Analysis | Kevin McCarthy’s stint as a small-business entrepreneur,Not the Whole Story,en,The Washington Post,washingtonpost.com,2018-02-02T23:09:01Z,At 19; 'I opened my own deli…And I did it for two years and I was pretty successful. I now had enough money that I could pay my whole way through college.',Kevin McCarthy,2015-06-16T00:00:00Z,Republican
14490,https://www.washingtonpost.com/news/fact-checker/wp/2018/02/03/does-the-gop-memo-show-the-fbi-spied-on-the-trump-campaign/?hpid=hp_rhp-top-table-main_fc-memo-302pm%3Ahomepage%2Fstory&utm_term=.e50240ce1cb0,Analysis | Does the GOP memo show the FBI spied on the Trump campaign?,Four Pinocchios,en,The Washington Post,washingtonpost.com,2018-02-03T21:46:10Z,#FISAMemo shows real collusion between Dem operatives & key officials at the FBI & DOJ to spy on the #Trump campaign & interfere in the 2016 election.',Raul Labrador,2018-02-02T00:00:00Z,Republican
13455,https://www.washingtonpost.com/news/fact-checker/wp/2018/02/05/do-republicans-want-to-ban-abortion-after-20-weeks-with-no-exceptions/,Analysis | Do Republicans want to ban abortion after 20 weeks with no exceptions?,Mostly false,en,The Washington Post,washingtonpost.com,2018-02-05T14:10:45Z,A Republican bill 'would ban abortion after 20 weeks; with no exception to protect a woman's health and no exceptions for survivors of rape and incest.',Tina Smith,2018-01-29T00:00:00Z,Democratic
13511,https://www.washingtonpost.com/news/fact-checker/wp/2018/02/09/did-hillary-clinton-collude-with-the-russians-to-get-dirt-on-trump-to-feed-it-to-the-fbi/?utm_term=.5e261e2e31fa,Analysis | Did Hillary Clinton collude with the Russians to get ‘dirt’ on Trump to feed it to the FBI?,Four Pinocchios,en,The Washington Post,washingtonpost.com,2018-02-09T12:15:22Z,The truth is that they [Democrats] are covering up that Hillary Clinton colluded with the Russians to get dirt on Trump to feed it to the FBI to open up an investigation into the other campaign.',Devin Nunes,2018-02-07T00:00:00Z,Republican
14089,https://www.washingtonpost.com/news/fact-checker/wp/2018/02/12/a-pentagon-chart-misleadingly-suggests-the-u-s-is-falling-behind-in-a-nuclear-arms-race/?utm_term=.5e96d0d8f64d,Analysis | A Pentagon chart misleadingly suggests the U.S. is falling behind in a nuclear arms race,Three Pinocchios,en,The Washington Post,washingtonpost.com,2018-02-12T12:10:09Z,As you can see demonstrated in this chart … nuclear delivery system development over the last eight years shows numerous advances by Russia; China and North Korea versus the near absence of such activity by the United States; with competitors and adversaries developing 34 new systems as compared to only one for the U.S. — the F-35 aircraft.',Jim Mattis,2018-02-06T00:00:00Z,Republican
13904,https://www.washingtonpost.com/news/fact-checker/wp/2018/02/15/vice-president-pences-claim-that-u-s-spy-agencies-found-no-impact-from-russian-meddling/,Analysis | Vice President Pence’s claim that U.S. spy agencies found no impact from Russian meddling,Four Pinocchios,en,The Washington Post,washingtonpost.com,2018-02-15T22:04:54Z,Irrespective of efforts that were made in 2016 by foreign powers; it is the universal conclusion of our intelligence communities that none of those efforts had any effect on the outcome of the 2016 election.',Mike Pence,2018-02-14T00:00:00Z,Republican
13779,https://www.washingtonpost.com/news/fact-checker/wp/2018/02/16/the-white-houses-spin-that-its-budget-reduces-the-deficit-by-3-trillion/?utm_term=.5a1ef60fd586,Analysis | The White House’s spin that its budget reduces the deficit by $3 trillion,Four Pinocchios,en,The Washington Post,washingtonpost.com,2018-02-16T12:23:17Z,The budget represents $3 trillion in savings over the course of the 10 years. It's the second-largest proposed reduction in spending ever; second only to last year's budget.',Mick Mulvaney,2018-02-12T00:00:00Z,Republican
14632,https://www.washingtonpost.com/news/fact-checker/wp/2018/02/16/the-white-houses-spin-that-its-budget-reduces-the-deficit-by-3-trillion/?utm_term=.eeefbe3e357b,Analysis | The White House’s spin that its budget reduces the deficit by $3 trillion,Four Pinocchios,en,The Washington Post,washingtonpost.com,2018-02-16T12:25:52Z,I know the president certainly would like to reduce the deficit and it's one of the reasons that his budget — this budget reduced the deficit by $3 trillion; which was one of the largest in history.',Sarah Huckabee Sanders,2018-02-13T00:00:00Z,Republican
13753,https://www.washingtonpost.com/news/fact-checker/wp/2018/02/21/are-senate-republicans-killing-blue-slip-for-court-nominees/,Analysis | Are Senate Republicans killing ‘blue slip’ for court nominees?,Two Pinocchios,en,The Washington Post,washingtonpost.com,2018-02-21T14:05:50Z,The blue-slip courtesy 'gives senators the opportunity to have a say on nominees from their states. It’s worked for 100 years; but Republicans are getting rid of it.',Dianne Feinstein,2018-02-15T00:00:00Z,Democratic
14238,https://www.washingtonpost.com/news/fact-checker/wp/2018/03/07/tom-perezs-claim-that-dnc-broke-fundraising-records-in-january/,Analysis | Tom Perez’s claim that DNC broke fundraising records in January,FALSE,en,The Washington Post,washingtonpost.com,2018-03-07T15:26:10Z,We raised more money in January; for instance; of 2018 than any January in our history.',Tom Perez,2018-03-02T00:00:00Z,Democratic
13941,https://www.washingtonpost.com/news/fact-checker/wp/2018/03/08/trumps-trade-war-does-the-u-s-have-the-lowest-tariffs-in-the-world/?utm_term=.914e2bcde956,Analysis | Trump’s trade war: Does the U.S. have the ‘lowest tariffs in the world’?,Two Pinocchios,en,The Washington Post,washingtonpost.com,2018-03-08T12:25:10Z,What we have is a country here in the United States; which has the lowest tariffs in the world; lowest non-tariff barriers in the world.',Peter Navarro,2018-03-04T00:00:00Z,Republican
